"row ID","educationInfoForAgeGroupEstimation","workInfoForAgeGroupEstimation","gender","realAge","ageGroup","relationship","educationLevel","occupation","income"
"6d379a1047b22acc613c98b63889692e","Whitley Secondary School Class of 2008 � Singapore Nanyang Polytechnic Class of 2012 � Engineering Informatics � Singapore University at Buffalo Communications � Communications � Buffalo, New York","Beyond Infinity Crew Member � June 2012 to present Girlaxy August 2011 to present ECS Computer (Asia) Pte Ltd Intern � March 2011 to May 2011 Tokio Marine Part time job(data entry clerk) � October 2007 to December 2007 ????(TOM N TOMS COFFEE)","female",,"AGE20_30",,"undergraduate","office and administrative support",
"421bd31353da6837d6ddbd6415c51deb","University of Indonesia English Department (Literature and Cultural Studies) � Depok, Indonesia Edith Cowan University (ECU) Children&#039;s Literature � Perth, Western Australia",,"female",,"",,"undergraduate",,
"b34d2a5e1038733e8d5b37c9fd4a9bbe",,,"female",,"",,,,
"b70761133a7ef9dfe7953dfaa6913e0f",,,"female",,"",,,,
"1f2f9dabc134dba07b7afd115d2a562f",,"ITE College West Lecturer � July 2014 to present � Singapore Nitec in Fitness Training MOE Education","male",,"",,,"personal care and service",
"9db2a9c8954af1a7a2d577b853333462","Winston High School Class of 1987 � Watrous, Saskatchewan DeVry Calgary Electronics Engineering Technologist � Calgary, Alberta","KLA-Tencor Engineer � September 1999 to present � Singapore, Singapore Nortel Technician � April 1999 to present","male",,"AGE40_50",,"school","archetecture and engineering","$$"
"98feb799f5cb222fd1af793c41d06251","SMK Seri Tanjong Class of 2009 � Melaka sek. men. seri tanjung,melaka (PMR) Class of 2005 � Malacca City, Malaysia sek. men. seri tanjung,melaka (SPM) Class of 2007 Maktab Koperasi Malaysia Class of 2012 � Kuching, Malaysia Uni of Oxford Oxford, Oxfordshire skm seri tanjung Class of 2009 � Malacca City, Malaysia","Koperasi Kolej Antarabangsa Yayasan Melaka Berhad Executive Co-operavite � 2014 to present � Malacca City, Malaysia Koperasi Kobesi Kuala Lumpur Berhad Executive Co-operative � Kuala Lumpur, Malaysia SMK Seri Tanjong","male",,"",,,"protective service",
"5bac37539f6fb158dfddc4c53b7a792d",,,"male",,"",,,,
"f4c8e238cc608182414b515d45a82900",,,"male",,"",,,,
"9354c82ac4c9c80b016288120138bbbc","PSB Academy Singapore CCSS Calamba, Laguna PSB Academy Singapore","Singapore Armed Forces","male",,"","in a relationship",,,
"0974350b181e551c711ed7b3fc31ffd2",,"Senate Office Legal Officer � 16 December 2005 to 31 October 2012","female",,"",,,"protective service",
"944249c405dab85df811d7ba0775459f","SMA Sutomo 1 Class of 2012 � Medan, Indonesia SMP SUTOMO 1 Class of 2009 � Medan, Indonesia",,"female",,"","single",,,
"d8a64b627defeecc278cf3038626c772","River Valley High School, Singapore (Official) River Valley High School, Singapore (Official) Biology/Chemsitry","Aetos Auxiliary Police Force Member � 2013 to present � Singapore, Singapore - Drama President � 2011 to present � Singapore, Singapore None. River Valley High School, Singapore President � 2 January 2010 to present","female",,"",,"school","healthcare support",
"d9a9d40cc66a4e1be1c9457166a17c29",,"Maersk Line Singapore","female",,"",,,,
"f7d4fbb2037cf001874551f14e9c0d72","?????????? Class of 2004 � Taipei, Taiwan UOL-LSE Class of 2008 � BSc in Information Systems and Management � Singapore","OCBC Bank October 2008 to present � Singapore, Singapore","male",,"",,,,
"7bcd2aabf69a1813e6e622b9bcb8ef49",,,"female",,"",,,,
"cf766aec8f9faeafeaefb44002610bfb","St. Mary&#039;s High School Kitchener, Ontario ??????????????????? Nakhon Ratchasima, Thailand Saint MarY School Cairo, Egypt Khon Kaen University Khon Kaen KKU Abha","Starbucks Thailand Senior Analyst � 18 March 2013 to present � Bangkok, Thailand Double A International Network - Thailand Finance Manager � October 2011 to 15 March 2013 Double A (1991) Finance &amp; Investment Manager","female",,"",,"undergraduate","management",
"fe9b074f5213724d2cc462f3a7c366ea","West Spring Secondary School West View Primary School Class of 2003 � PSLE � Singapore West Spring Secondary School N",,"female",,"AGE10_20",,"school",,
"e5ca704105d45b929911879e249c8e19",,"Ideam Aeternam Industrial Photographer � 2008 to present � Jakarta, Indonesia Specialised in industrial and corporate photography services.","male",,"",,,"arts, design, entertainment, sports, and media",
"63fc811dc7714e230e72566f961acfb3","Temasek Polytechnic Singapore","f.Club Singapore MANSION","female",,"",,"college",,
"a5cc7bc2b084172f4a3cf7e396f33d22",,,"female",,"",,,,"$$"
"cac016c26e1bc556475f721ba41838d6","University of Cambridge Undergraduate Admissions","Future Talents - adidas Group Careers Storeroom Specialist � September 2013 to present � Singapore, Singapore Mitsubishi Chemical Infonics department big head � May 2005 to 20 September 2013","male",,"",,"undergraduate","food preparation and service related",
"a8c6226571d98bccab85308cfbf304fc","ITE Chua Chu Kang Choa Chu Kang, Singapore ite college west Choa Chu Kang, Singapore Radin Mas Primary School Class of 2001 � Singapore Gan Eng Seng School Class of 2007 � Singapore ITE College West Hospitality Operations � Choa Chu Kang New Town, Singapore Gan Eng Seng School Class of 2010 � Singapore ITE College West Class of 2011 � Choa Chu Kang New Town, Singapore ITE College West (Choa Chu Kang) Choa Chu Kang, Singapore","Occasions Catering Pte Ltd December 2010 to present Fairmont Singapore &amp; Swissotel The Stamford Dining Reservation Agent � Singapore, Singapore Carlton Hotel Singapore","female",,"AGE20_30",,"college","sales and related",
"a5b8c73611bc390817759deccdd0667b",,"Singapore Armed Forces Singapore Police Force","male",,"",,,"legal",
"8ee575c6d05586b85af5b0f9329beea0","Peicai Secondary School Class of 2009 ITE College East Singapore","Peicai Secondary School 2009 to present","female",,"AGE10_20","single","college",,
"bd90f6b2cb968d69191ad378a234948d",,"Singapore Armed Forces","male",,"","single",,,"$$"
"fb150cf596eb9299cc8af4ecdd68a814",,,"female",,"",,,,
"6e7b8c31af23ae2ad25064fe808d5b8a",,,"female",,"","single",,,
"67c1c2308066cd0795c554595a9a877c","FEU-NRMF School of Physical Therapy Quezon City, Philippines","Sykes Enterprises March 2004 to present L Works Events Team Owner","male",,"",,"school",,
"e675d1b84d422a8e28fc08ed9ab657b9",,"SilkAir Bus driver � 2012 to present Singapore Airlines Minion Hong Kong Express Airways Second Officer � 2011 to 2012 � Hong Kong Flight Experience Singapore - real flight simulator for the public! Flight Instructor 737NG � 2009 to 2010 Singapore Flying College Pilot Cadet � August 2007 to 2009 938LIVE Sports Journalist / Presenter � 2006 to 2007 Singapore Sports School General Manager Golf Academy � In 2005 � Woodlands, Singapore Singapore Golf Association Executive Golf � 2004 to 2006 Development and National Youth Squad","male",,"",,,"transportation and material moving",
"0a67181569f0aeb7853bc7cf09373258",,,"female",,"",,,,
"40bc6beaa1e3b2470e9d68f5d3a131c3","Kaplan Inc. Greendale Secondary School Class of 2010 � Singapore","Paul and Shark Sales � Singapore Singapore Armed Forces December 2011 to December 2013 Topshop Sales","male",,"AGE10_20",,"school","sales and related",
"a8a803387ad34364eaf3bfe5dc3853e8","CHIJ Secondary Toa Payoh Class of 2012 Ngee Ann Polytechnic April 2013 to 2016 � Advertising and Public Relations � Clementi, Singapore School of Film and Media Studies","Space Invasion Marketing Assistant � 2 September 2014 to present Sentosa Attractions Management Unit Attractions Host � 25 December 2012 to present � Singapore, Singapore Tiger Sky Tower; Songs of The Sea; Wings of Time; Sentosa Spooktacular Space Invasion Events Management &amp; Marketing Intern � 26 February 2014 to 17 April 2014 � Singapore, Singapore Powered by For Flea Sake PaperMarket Retail Associate � 3 December 2012 to 4 March 2013 � Singapore, Singapore","female",,"AGE10_20",,"college","management",
"7078664f303512fa8ef72aa375201b83","chandra kusuma Jakarta, Indonesia SMA Tarakanita 2 Class of 2010 � Jakarta, Indonesia SMA Tarakanita 1 Jakarta, Indonesia Universitas Tarumanagara Management � Jakarta, Indonesia","Facebook Owner � 9 January 2006 to 2013","male",19,"AGE20_30",,,,
"9fdfa596282381b59da83f81ef639e66","SMP Domenico Savio 1983 SMA TARAKANITA 2 Pluit Jakarta, Indonesia SMA Tarakanita 1 Class of 1986 � Jakarta, Indonesia Oregon State University Class of 1990 � Industrial &amp; Manufacturing Engineering � Corvallis, Oregon Arizona State University Class of 1992 � MBA � Tempe, Arizona Thunderbird School of Global Management Class of 1992 � MIM � Glendale, Arizona",,"male",,"AGE30_40",,"undergraduate",,
"c8c2fe1f91f1a2208a3b6e0dc38d43eb",,"WOW Experience December 2008 to present Classvogue Designer � November 2011 to February 2012 3D modeling and rendering of corporate gifts. Golden Village Cinema Service Crew � 2010 to 2011 Mr. Mango Assistant � 2004 to 2005 Kiap jellies and make ice kachangs","female",,"",,,"arts, design, entertainment, sports, and media",
"56647bee8a652568df004d31298d4a57",,,"female",,"",,,,
"277ccf85b123b2fdb983a1f5ff8831d6","Greenridge Secondary School Class of 2010 � Singapore Ngee Ann Polytechnic Class of 2014 � Singapore",,"female",21,"AGE20_30","in a relationship","college",,
"0fa386f6e815a2d8c95c76a7566b62ad",,,"female",,"",,,,
"7bc8a13b936db7a20a57db2977b819c7",,,"female",,"",,,,
"e20fa700deef10571d8582b6ada6bebd","SMUK BAPTIS JAKARTA Jakarta, Indonesia Budi Mulia Jakarta, Indonesia",,"male",34,"AGE30_40","married",,,
"76fc0255ddc30f6626e1f266c1695b0e",,"La Marca Marine ???? (Pau Suah Pau Hai) � 1 April 2012 to present","male",,"",,,,
"d60bfc2e54f36e62197e3162298725d8","ITE College East Singapore",,"female",,"",,"college",,
"7175f4b7dd5534eea4cb2da3cdfea26c","East Spring Secondary School Singapore Temasek Polytechnic Tampines, Singapore","NET Singapore","female",,"",,"college","computer and mathematical",
"64cef203670060af791342c5e474379e",,,"male",,"",,,,
"6b0ebba4c21cca0a9e3297810db33eea",,,"female",,"",,,,
"bf6c04b69b6f0b7a225e52571adc736f",,,"female",,"",,,,
"6688c6505380728eed21f9a035059d10","?????????? August 1998 to 1999 � Tai Po, Hong Kong ???? - CCC Kei Ching Primary School Park View Primary School 4 August 1999 to October 2004 Chung Cheng High School January 2005 to October 2009 � Singapore Monitor",,"male",,"AGE20_30",,"school",,
"e19e6f049f68110511c3736789440826","West Spring Secondary School Zhenghua Primary School West Spring Secondary School","Singapore Armed Forces","male",,"","single","school",,
"c908fbdb078226fe4eaeb5c548394cb5",,,"female",,"",,,,
"0be0216fec16020bd85dcee6289d11a4",,,"female",,"",,,,
"237ba635a047fa25cff43fdbafb902df",,"Citibank 2014 to present SK-II Singapore","female",,"","in a relationship",,,
"53f6ebc15e2acf0b114be2aff822a2bb",,,"female",,"",,,,
"b0bdff4e7e4670915c977c2c559edab5","ITE College Central Singapore","Amara Sanctuary Resort Sentosa Banquet � 22 November 2014 to present","male",,"",,"college",,
"ad6678a314272288ce1d8bec945c9f97","Holy Innocents&#039; High School Class of 2010 � Singapore","Republic of Singapore Air Force 10 June 2013 to present Singapore Armed Forces November 2012 to present � Singapore, Singapore","male",,"AGE20_30",,"school",,
"5dc49a4f870071d30eb1c6d2fd02652f",,,"male",,"",,,,
"a3e263c5e728cb65c718e9c979822d06","Republic Polytechnic 2012 to 2015 � Singapore CHIJ Kellock Singapore CHIJ St. Theresa&#039;s Convent Class of 2011 � Singapore Republic Polytechnic Integrated Event Management � Singapore","HMV Singapore","female",,"AGE20_30",,"college",,
"50690ef0c89474d4482153e7097eaa28","Woodlands Ring Primary School Singapore","Winfinite Pte Ltd HR Executive � Singapore Huttons Asia Pte Ltd PA � Singapore, Singapore M)phosis Retail Assistant Teledirect","female",,"",,"school","office and administrative support",
"788ea7792304580361b056140be717de","SMPK 6 BPK PENABUR Class of 2010 � Jakarta, Indonesia SMAK 1 PENABUR Jakarta Class of 2012 � Jakarta, Indonesia SMAK 1 BPK Penabur Jakarta Jakarta, Indonesia Lasalle College of the Arts, Singapore Class of 2015 � Interior Design � Singapore LASALLE College of the Arts August 2012 to July 2015 � Bachelor of Interior Design � Singapore","SMAK 1 BPK Penabur Jakarta Student � 2009 to 2012 Penabur Youth Orchestra Pianist � 2009 to 2012","female",,"AGE20_30","single","college",,
"691011a19be50326326cd988a4df7dc1",,,"male",,"",,,,
"506ef6616184a0c517573cd076f84dc5",,,"male",,"",,,,
"739274f8e5c5c5b3e80ea1e25c3571e1","Greendale Secondary School Singapore Kaplan Singapore 22 July 2013 to 29 August 2014 � Diploma in Commerce (Marketing management) � Singapore","Singapore Armed Forces 11 September 2014 to present","male",,"",,"school",,
"315b8c55747851d034bb2a9a11115aa8",,,"female",,"",,,,
"19f2bb08a3f2dd8869e01e424d73ae4f","Queenstown Secondary School Nanyang Polytechnic Singapore",,"female",,"",,"college",,
"7779c0dcc5c299eab201ca0f814d6844",,,"female",,"",,,,
"9442bd31ec9e801438e18b540fedce0e","SMA HARAPAN Medan, Indonesia Universitas Pelita Harapan (UPH) Universitas Pelita Harapan Class of 2007 � Computer Science � Jakarta, Indonesia",,"male",,"AGE20_30","single",,,
"4dfd48d2e48d4755d373c9b821a4c08e",,,"male",,"",,,,"$$"
"203afedd20e7bd1dc0cee140df80b517",,,"female",,"",,,,
"f25e568c67a1b4c5093c630c707d8dbf","Akademi Filem Malaysia Kuala Lumpur, Malaysia Akademi Seni Budaya Dan Warisan Kebangsaan (ASWARA) Kuala Lumpur, Malaysia","Produksi Kreatif Finas Director/Scriptwriter Psa Advertisement, Documentary &amp; Freelance Screenwriter ( scriptwriter)","male",31,"AGE30_40","single",,"management",
"eed0441a5b30c02372d74f554109e689",,,"female",,"",,,,
"f1ad06ae3b1326067fe8aa73d342992e",,,"male",,"",,,,
"36bf7c7be4fb08d8cc739842345a7b75","Guangyang Secondary School Singapore Marymount Convent Singapore ITE College Central Singapore",,"female",,"",,"college",,
"dc2bfd3bd04ee5c83605f6464378c137",,,"female",,"",,,,"$$"
"202a894593988d3d892642a423179e00","Damai Primary School Class of 2008 � Singapore Bedok North Secondary School Class of 2012 Nanyang Polytechnic Multimedia &amp; Infocomm Technology � Singapore","Club SONAR Bartender � 5 December 2014 to present Ban Leong Technologies Limited Service Center Helper � 12 September 2014 to October 2014 AMAG Design+Work Pte Ltd Event Coordinator � 31 March 2014 to April 2014 � Singapore, Singapore 16 Kallang Place, 03-13 Success Forever Services Pte Ltd Baggage Handler � 25 May 2013 to 30 August 2014 DB&amp;B Pte Ltd IT Assistant � 12 March 2013 to April 2013 DB&amp;B Pte Ltd Factory Stock Taker/ Data Entry Clerk � February 2013 to March 2013 Hoya Flora and Hampers Delivery Driver Assistant � January 2013 to 6 February 2013 Eden Cube Marketing Group Sales Management Trainee � In December 2012 Granton Marketing Singapore Pte Ltd Direct Sales Executive � 20 November 2012 to December 2012 � Singapore, Singapore IKNOW PTE LTD Promoter � June 2012 to June 2012 � Singapore, Singapore OrangeComms Promoter � In June 2012 DB&amp;B Pte Ltd Admin Assistant � In December 2011 Udders Ice Cream Crew � In November 2011","male",,"AGE10_20",,"college","food preparation and service related",
"354658a45a8208c5d6c5ee9a643bb429","Nanyang Polytechnic Hospitality and Tourism Management � Singapore",,"female",,"","single","college",,
"8832bc52c5edb519d6d3e516ad131093","SMU Negeri 1 Jakarta Class of 1998 � Jakarta, Indonesia university of sahid Class of 2001 � Science of Communication � Jakarta, Indonesia","Tabloid Aura Account Supervisor � June 2010 to March 2014 I Love My Job.. PT.ExuLTaNT Media Account Executive � April 2010 to June 2010 � Jakarta, Indonesia INteReSTiNg Job PT. Grand Indonesia Administration Project � April 2008 to December 2009 � Jakarta, Indonesia ALL AboUt INvoIcE...","female",,"AGE30_40","single","undergraduate","transportation and material moving",
"ff27753630596758a21b89946d53280f","ITE College Central Singapore",,"male",,"",,"college",,
"b731a09445d94c9191bc0ee08827cf10","Montfort Secondary School Boston University Boston, Massachusetts",,"male",,"","single","undergraduate",,
"6fb2e24a93bf855e41fd877dfb5fa8be","???????????? ?????? ????? ???????????? Information Engineering","??????????? ?????????? � April 2014 to present � Minato-ku, Tokyo, Japan","male",,"","single",,,
"2853d93d4d91122fc80d9eea7b27a042",,,"female",,"","single",,,
"35b686de11b1b06eac0b849282bf834d",,,"female",,"",,,,
"b324bfc82fccb41569cfdd68dc0b6c99","Jean Yip Singapore Class of 2011 � Singapore Christ Church Secondary School Georgetown, Guyana",,"female",,"",,"school",,
"4c4164769e352e4c360e9428f2c87e25",,,"female",,"",,,,
"6100c3730ea5c4cd07c0920ee01b4e74","?????? Daejeon ??? Kyung Hee University Seoul, Korea Waseda University Class of 2010 � Shinjuku-ku, Tokyo, Japan",,"male",,"AGE20_30",,"undergraduate",,
"1765b546010a7ed08eeef980e984cb97",,,"male",,"","single",,,
"9337635eaf849dfd516ead2eed1190e6",,,"female",,"",,,,
"2b06b79a40fb35533c12534bba5e7e99","Hai Sing Catholic School",,"female",,"",,"school",,
"62dfe77252705ddf752dcbe72a6ebb1d",,"Singapore Armed Forces Infantry Trooper � 12 September 2013 to present","male",,"",,,,
"3c2ec41f23150569ca4b0150a57c65ac","Junyuan Secondary School Class of 2008 � Tampines, Singapore","LOL ( Life Of Liquor)","female",19,"AGE20_30","single","school",,
"aa3eaff59001b096e253e125cd856122",,"Neverland II at St James Power Station February 2014 to present","male",,"",,,,
"56738b11efef85795ad3749dbd23a77f","St. Paul College of Para�aque",,"female",,"","single","college",,
"b1cac601c94b47688ddddcb911adcb20","Informatics Institute, Malaysia",,"female",,"",,"college",,
"47cbd486bd924f4f9a49cb34b6df7111","Deyi Secondary School Class of 2012 Anderson Primary School Class of 2008 � Yio Chu Kang, Singapore Kaplan Singapore Hospitality and Tourism Management � Singapore ITE College Central Singapore ITE College Central Singapore","Suntec Singapore Convention &amp; Exhibition Centre Banquet � 2014 to present Topman/Topshop &#064; ION Orchard Fashion Coordinator � September 2013 to November 2013 H&amp;M June 2013 to July 2013 � Singapore, Singapore MOF Japanese Sweets and Coffee Waitress � October 2012 to January 2013 � Ang Mo Kio, Singapore","female",,"AGE10_20","single","college","production",
"371ec84c9212d2f54a28d1f7a4d250a4",,,"male",,"","in a relationship",,,
"93a7dd03d9845c74d6ac22698c3a8040",,,"female",,"",,,,"$$"
"5b325b6ace286187ab16f8b7aec609a8",,,"male",,"",,,,
"697dc9bfdf093e3aeeeddd66a3144a53",,,"female",,"",,,,
"f4423e563708b8fb502c583dcaeb455a",,,"female",,"",,,,
"e3a62066294d0f3b208ec7e53bbd70d2",,,"male",,"",,,,
"47267934c4b7ee93c35e9ed5a5d962be",,,"male",,"",,,,"$$$"
"d4297af2910bff926fa92f427cf87c1f","Fajar Secondary School Singapore Nanyang Polytechnic Singapore","National Computer Systems July 2007 to present Hidetox Photography Photographer NCS Singapore NCS Pte Ltd Freelancer","male",,"",,"college","office and administrative support",
"e042cd9d86d33d673f987d2309a829cc",,,"female",,"",,,,
"20012b1b44f2dbd7dc12b4a91ae7b8df",,"i-App Sales � Singapore","male",,"","single",,"sales and related",
"2eb913f0a876e7a80be4fcc8e7aeead0","Bedok South Secondary School Singapore Temasek Polytechnic Class of 2007 � Singapore",,"male",,"AGE20_30","in a relationship","college",,
"21bb47fe0d1a4f8e802bec9a085693eb",,,"female",,"",,,,
"99e7f7e3a481f8fd3127190b725cc7f4","Sheffield Hallam University Sheffield",,"female",,"",,"undergraduate",,
"5e87425be466a88ac33ddde7c0cf5efa","Tunas Karya Class of 2000 � Jakarta, Indonesia STMIK JIBES Class of 2003 � Jakarta, Indonesia","PT. Bank Bumi Arta, Tbk.","female",,"",,,,
"12ea2b5161e1febee91070237501a03c","Saint Gabriel&#039;s Secondary School Singapore St. Gabriel&#039;s Secondary School Singapore St. Gabriel&#039;s Secondary School Singapore",,"male",,"",,"school",,
"6d33c8d30c7d50ac6f57f0f8a781cd7f",,,"female",,"",,,,
"ed9f14a489c9c93d96e70bdf95c8136c",,,"female",,"","single",,,
"5e9df76a50574707190782000cc2f706","Temasek Polytechnic Class of 2009 � Singapore Murdoch University Murdoch, Western Australia",,"female",,"AGE20_30","single","undergraduate",,
"0e558ec4cfb9de04fc87d4cd15110742",,"SF Express Regional Sales Support Manager � 4 August 2014 to present � Changsha 1. Responsible for the Sales Support Team in the Region &lt;Report to HQ&gt; 2. Collaborate with each function department and use internal &amp; external resources to support and improve sales activities 3. To set up key account reconciliation, dedicated customer service, IT service operations in order to elevate sales revenue 4. Lead the Sales Support team and make appraisal for each team member.","male",,"",,,"management",
"458a1da9dbb6be53af3a9bc8e9636853","ITE College East Simei, Singapore North Vista Secondary School Singapore",,"female",,"","single","college",,
"56fe381072aa1d983b512fba094d3368","Meridian Junior College Class of 2012 � Singapore To cultivate learned men and women of calibre, with the heart and will to lead and serve in a challenging world. Hong Wen School Class of 2006 � Singapore Rootedness and Innovation. Bedok Green Secondary School Class of 2010 A school of choice and a community of life long learners. National University of Singapore Class of 2020 � Double Degree in Mechanical Engineering &amp; Business Administration � Singapore A leading global university centered in Asia, influencing the future.","Clementi Camp Senior Event Photographer &amp; Media Producer � 3 April 2014 to 13 May 2015 � Clementi, Singapore Steadfast We Stand. Seletar Camp General Administration &amp; Personnel Affairs Administrator � 10 June 2013 to 13 May 2015 � Seletar, Singapore Advance and Overcome. black.dot.white Photography Principal Photographer &amp; Wedding Photojournalist � 15 April 2011 to present � Singapore, Singapore Weddings. Events. Lifestyle. Portraits. Singapore Press Holdings Newspaper Reports &amp; Circulation Administrator � 1 April 2013 to 10 May 2013 � Paya Lebar, Singapore To be the leading MULTI-MEDIA company in Asia. Ministry of Education, Singapore Relief Educator � 1 January 2013 to 31 March 2013 � Buona Vista, Singapore Thinking Schools, Learning Nation. ?? ???? Artiste Photographer � 1 September 2012 to 31 December 2013 � Singapore, Singapore Principal Photographer &#064; Yingspiration (ZhouYing&#039;s Official Fan Club) Bedok Green Secondary School ICT Support Officer � 29 November 2010 to 24 December 2010 � Bedok, Singapore A community of competent and innovative ICT users. Hard Rock Cafe Singapore Merchandise Intern � 8 June 2009 to 12 June 2009 � Tanglin Halt, Singapore Love All, Serve All.","male",,"AGE10_20","single","undergraduate","arts, design, entertainment, sports, and media",
"4bdf9a4f6e20d98c2aca31e995055ea9","Greenview Secondary School Notthingham Trent University Nottingham, United Kingdom MDIS School of Fashion and Design Singapore","Grandchild Singapore, Singapore","female",,"","single","undergraduate",,
