"row ID","educationInfoForAgeGroupEstimation","workInfoForAgeGroupEstimation","gender","realAge","ageGroup","relationship","educationLevel","occupation","income"
"2f1763fe2f097072e1f3bad6dcca3d61",,,"male",,"","","","",""
"cb63cc2938ebc374568055771a2f15ed",,,"female",,"","","","",""
"176fc6cfad9db44a95f3de01296f4ff0",,,"male",,"","","","",""
"9b9dc5498ed5f2d75d60766d45ecff25",,,"female",,"","","","",""
"5a49ea94b16f60e368bbd218e5877d2b",,,"female",,"","","","",""
"51dfad683465ab18d65bcd882eddea9a",,,"male",,"","","","",""
"72b05665401a21679f9041e2a96a868a",,,"female",,"","","","",""
"5cbe6b791326d381b7a0e6b5e40cf11c",,,"male",,"","","","",""
"d34183e0b477a6c860e05c16917d8c81",,"Paulie Gee&#039;s Busser � 2013 to present � Brooklyn, New York","male",,"","","","",""
"4fc01358ef63ad40b300e52c74ff999f",,,"male",,"","","","",""
"89782e3cb17bf49da2e07b60f042e35e",,,"female",,"","","","",""
"4c3fef6630e6ac46d842fead36830a53",,,"female",,"","","","",""
"72d3c5b0656fab63b8bc28345f85364d",,,"male",,"","","","",""
"993e1ec73d996317845ba71f6b273397",,"Four Seasons Hotels and Resorts","male",,"","","","",""
"1350b186bbdeaa7b0ef1f7b7810ddda6",,"salesforce.com, inc.","male",,"","","","",""
"52b32a858043199e6209bb036351f86b",,,"female",,"","","","",""
"126ec12c1e1730f4058fea95374a6c36","Universidad de Zaragoza Ingenier�a T�cnica Inform�tica de Sistemas � Zaragoza, Spain Esden Escuela de Negocios Class of 2012 � Direcci�n de Marketing Digital y Comunicaci�n Empresarial en Internet � Madrid, Spain MaStEr CeBaO UnIvErSiTy Zaragoza, Spain Jes�s Mar�a El Salvador Zaragoza, Spain",,"male",,"","","graduate","",""
"10969ac244992ff45596714b3181b54c","Lake Shore High School Class of 2000 � St. Clair Shores, Michigan","Akamai Technologies Senior Solutions Engineer � January 2013 to present � New York, New York HBO Senior Internet Architect � October 2010 to January 2013 � Manhattan, New York Department of Homeland Security Sr. Linux Administrator � March 2009 to October 2010 Entertainment Publications Systems Architect � 2003 to 2009","male",,"","","school","archetecture and engineering",""
"f444d9486e3d0c1334e983ed81dd86ac",,"HangIt Market Manager � Washington, District of Columbia","male",,"","","","management",""
"20aab559db2d9b78ccf24560c3ba3837",,,"female",,"","","","",""
"81afaf46c8adea4ba85c93c8fcaed621",,"O3 World Web Developer/Programmer � 16 February 2015 to present � Philadelphia, Pennsylvania University of Pennsylvania, Wharton School of Business Programmer Analyst � March 2011 to 13 February 2015 � Philadelphia, Pennsylvania University of Pennsylvania Systems Analyst � July 2007 to 15 February 2015 � Philadelphia, Pennsylvania","female",,"","","","computer and mathematical",""
"1d3baf68b083a8eef751ed33156660ca",,,"female",,"","","","",""
"bedb626dfc8ab36de57423d53b83ebfe",,,"female",,"","","","",""
"ce8db08ed60b49e57976af73fb490a2b",,,"male",,"","","","",""
"5218ffa66ad511138dae9a12a8668e15",,"Altman Vilandrie &amp; Company September 2012 to present � Boston, Massachusetts","female",,"","","","",""
"a074fd23ac75a838e5dd4e787fc52bee",,,"female",,"","","","",""
"764fb25c2a41d733a221470417828e4a","Ocean County College In 2012 � Nursing � Toms River, New Jersey Neptune High School Class of 2007 � Ocean Grove, New Jersey","Advanced Health and Education Patient Observer � Eatontown, New Jersey Independent Writer Writer","female",,"","in a relationship","college","management",""
"0806599e5b83652de9983f8b34c4eaf1",,,"female",,"","","","",""
"bfa322b5eee245533cfcba365ddf0e67",,,"male",,"","","","",""
"32cc7e6776a30331003e5f8bcf932e41",,,"male",,"","","","",""
"3b9637120b0d22df55d2739448d221a1",,,"male",,"","","","",""
"f33023445e0e00f4539e8fddc6517cfd",,,"male",,"","","","",""
"2cf891179b59bc6b4a0804a0a5afaf6f",,,"female",,"","","","",""
"8860c4a467ee8c6e3690c33d5b2bc61c",,,"female",,"","","","",""
"27356bfdf57a94469fda9b34d3ccc98d","St. Raymonds High School for Boys 2013 to 2017 � Bronx, New York",,"male",,"","","school","",""
"977c2297a54f1cd8f7fabceb3e625865",,"HP","male",,"","","","",""
"611de4218e56f7d08a866827db724af6",,,"male",,"","single","","",""
"1b665505052ee65aea93ec0fed43bd2b",,,"male",,"","","","",""
"9b2d90308f392748d8a5dfb417fb8a1d",,,"female",,"","in a relationship","","",""
"006354ce25e4f94879f4cb2cf76335f7","Saint Joseph&#039;s University Class of 1996 � Marketing � Philadelphia, Pennsylvania King&#039;s College London 1995 to June 1995 � Fine Arts � London, United Kingdom Uni. Westminster In 1995 � International Business � London, United Kingdom Notre Dame High School Class of 1992 � Lawrenceville, New Jersey","Nomi Director of Enteprise Sales � 8 December 2014 to present � New York, New York Dedicated to helping businesses optimize their brick and mortar stores just like their websites, Nomi measures, analyzes and optimizes the ROI of offline marketing and store operations initiatives. Akamai Technologies Sr. Major Account Executive � 2 July 2001 to 1 December 2014","male",,"","","undergraduate","management",""
"1639ccf89861f95d390965a40964b569","University of Phoenix Class of 2004 � Masters � Organizational Management Northwestern University Class of 2000 � Broadcast Journalism � Communication Studies � Evanston, Illinois St. Catherine&#039;s School, Richmond, Virginia Class of 1995 � Richmond, Virginia","The Red Pump Project Charlotte Ambassador/PR Manager � March 2009 to present JSW Media Group Chief Executive Officer � May 2006 to present � Charlotte, North Carolina Brand Management, PR, Marketing and Business Consulting Firm. Amped Nation Magazine Chief Operating Officer � May 2011 to December 2011 � Charlotte, North Carolina Newest Program for Amped 4-A-Cure, Inc. Amped 4-A-Cure Chief Operating Officer � June 2009 to December 2011 � Charlotte, North Carolina Amped 4-A-Cure, Inc. is a non profit organization that supports cancer research through music. ESPN Team Player � 1 October 2007 to 17 April 2014 � Charlotte, North Carolina I write. I edit. I tweet. I answer phones...a lot. About ESPN Regional TV: The nation�s largest syndicator of collegiate sports programming, ESPN Regional Television (ERT) annually produces more than 1,200 sporting events. Content includes action from NCAA football, basketball and Olympic sports, NHRA and professional and amateur golf, accounting for more than 3,400 live and/or original hours of programming. ERT�s owned and operated events reach over a million fans a year and provides more than 200 additional hours of programming. In addition to event ownership, ERT is the production headquarters for ESPNU; syndication rights-holder and producer of national, regional and local shows for college conferences (SEC, BIG EAST, Big 12, Mid-American, WAC) and manages the Big 12 Corporate Partner Program. SOTAC Magazine Executive Creative Director � April 2004 to December 2007 Arts &amp; Culture Magazine based out of Charlotte, NC. Visit www.sotacmag.com for more information.","female",,"","","undergraduate","management",""
"298fbb5e654493e85282ef70dfd651bd",,"Ghaliah Technology Senior Account Manager � 8 December 2013 to present � Kuwait City","male",,"","","","management",""
"6bba238ae77563673fd117bcb36df20d",,,"male",,"","","","",""
"73a5a6dcd3e73266a24fa67f7f6e916e","LSU Baton Rouge, Louisiana Northshore High School Slidell, Louisiana","OneSource Virtual User Adoption Consultant Garland ISD 2006 to 2010","male",,"","","school","personal care and service",""
"64c9112a36cf1ad5db85fb4925a6cd5b",,,"male",,"","","","",""
"4ee33f27c35b76de2b3e6a31628eed49",,,"female",,"","","","",""
"ed8d5401009b47688337eb865258cc19",,,"male",,"","","","",""
"280da0143e5c161bf4d1ef5eb9b56878",,,"male",,"","","","",""
"f1088cd96db5aa5c51f7ca99867f5e10",,,"male",,"","","","",""
"e3841647e48cafb4e97b44664035f56c",,"Columbia Dental Assistant Manager � March 2013 to present � Manchester, Connecticut Langan VW Vernon I","female",,"","","","healthcare support",""
"671f61dd42e30d8e20f5d476f1b9ff1b",,,"male",,"","","","",""
"b6bcc6ed926410cb98780a7dbdadc5c4",,"Nik Williamson Creative Graphic &amp; Web Designer � 2009 to present � Los Angeles, California Los Angeles based graphic designer, photographer, and web designer. I offer great design at affordable rates. The College Board UX Designer � February 2014 to July 2014 � New York, New York YouVisit Senior UX/UI Designer � October 2013 to February 2014 � New York, New York","male",,"","","","arts, design, entertainment, sports, and media",""
"b456d8d0e48a49258e27906f33b9616f",,,"male",,"","","","",""
"01a8e1ff2f0ba00e51f621d0c0a7d500",,,"male",,"","","","",""
"c9ad4e58ac8315a3193d65619fc3f4e4","Meadville Area Senior High School Class of 1996",,"male",,"","","school","",""
"6f9f8bc16665b0a0a00e433e59c1fae9",,,"male",,"","single","","",""
"7347afbd34c07dddc7d606c8fe8c2c8b",,,"female",,"","","","",""
"84f940a75e373bfddf769e76b9ab4f89","Dubspot New York, New York DJ and Electronic Music Production Chiang Mai University Class of 2012 � Humanities � Amphoe Muang Chiang Mai, Chiang Mai, Thailand Rachadamri School Bangkok, Thailand ?????????????? Uttaradit Uttaradit School","Chiang Mai Radio Radio host/DJ � 2009 to 2012 � Chiang Mai, Thailand","male",,"","","undergraduate","",""
"6275b8317f8d5e80a3ae1f5a113bf27d",,,"male",,"","","","",""
"ad148f1da6c39ff1be1686067d4c44c0",,,"male",,"","","","",""
"42999184f04aac07a4e8ab145f3ea64c","The Guiding Light Bible Institute Bible College 30 September 2011 to 25 November 2011 � Teaching � Bible � Wyandanch, New York Briarcliffe College July 2004 to 2006 � Graphic Design � Bethpage, New York Wilson Tech Dix Hills Class of 2004 � Dix Hills, New York Copiague High School Class of 2004 � Copiague, New York Walter G. O&#039;Connell Copiague High School Class of 2004 � Copiague, New York Copiague Middle School Class of 2000 � Copiague, New York Copiague middle/High School Copiague, New York","Family Day Care Helper � June 2003 to August 2003 � Copiague, New York Assist provider with kids ages 1-11.....making sure they are fed and taking care of. Also making sure they stay out of trouble","female",,"","","college","office and administrative support",""
"0c865144e7f9f10d590f917a0af2c76c",,"The Huffington Post Video Editor � January 2013 to present � New York, New York Make video happen to INTERNET ANIMAL Editorial Intern � August 2012 to January 2013 � New York, New York Research, write, report stories like its my job. (Because it is.) Refinery29 Video Production Intern � July 2012 to August 2012 � New York, New York Shoot video content for the Refinary29.com Off The Grid Excursions Remote Video Editor � May 2012 to August 2012 � Boston, Massachusetts The NewsHouse Lead Multimedia Producer � January 2012 to May 2012 � Syracuse, New York Newhouse Edit Suites Lab Technician � August 2011 to May 2012 � Syracuse, New York Paste Magazine Multimedia Intern � May 2011 to August 2011 � Decatur, Georgia Shot and edited live musical perfomances on location and in studio Covered Bonnaroo Music Festival 2011, produced content on site Contributed content to the newly launched MPlayer Jerk Executive Web Editor � January 2011 to May 2011 � Syracuse, New York Developed Jerkmagazine.net and Jerk Blog identities Managed a 15-person staff in creating new content for the website Established workflow systems for both web and blog Maintained and updated the visual aesthetic of the website Raised site hits from 1,000 to 8,000/month Got the blog featured on the wordpress front page StyleCaster Media LLC Production Intern � May 2010 to August 2010 � New York, New York Jerk Head Noise Editor � May 2010 to December 2010 � Syracuse, New York Music+Arts Section Editor audiocandy+radio 20 Watts DJ � November 2009 to May 2010 � Syracuse, New York I play awesome music and interview great local artists 20 Watts Multimedia Editor � July 2009 to May 2010 � Syracuse, New York Writing about music, for a totally awesome music blog. http://20watts.wordpress.com/2009/07/20/20-watts-reviews-500-days-of-summer-ost/ Design and Architecture Senior High School","female",,"","","","arts, design, entertainment, sports, and media",""
"84521a62109476e296bb5f35b1a9aedf",,,"",,"","","","",""
"28641f377e949e81faccfa298bb312ae","Middlebury College Chinese � Middlebury, Vermont","Casper CX Specialist � January 2015 to present � New York, New York Foursquare Support � August 2014 to December 2014 � New York, New York Skritter Remote Scholar � August 2012 to August 2014 � None, Piedmont ?????????????? Translation Monkey � February 2012 to July 2012 � Ningbo I crack tokens. Beloit College August 2009 to December 2013 � Beloit, Wisconsin Echo Hill Ranch (Official) Counselor � July 2008 to August 2010","male",,"","","college","legal",""
"68520a266516ff29ebb30cf4bc5e6a79",,"Stage 72 Beatrice Arthur: Astral Dame � New York, New York Bea Arthur is back! Jason B. Schmidt (The Parodivas, Christmas with the Crawfords) brings America&#039;s most sardonic and sassy golden girl back to the New York stage for one night only. Expect Bea&#039;s most favorite signature numbers along with a few surprises as only she can deliver. It&#039;s an out of this world evening of comedy, quips and everything Beatrice. Catch her now before she heads back into the cosmos! Special guest appearance by Ms. Vodka Stinger. Christmas with the Crawfords Gloria Swanson, Patty Andrews � 10 November 2014 to 27 December 2014 � New York, New York Joey Arias joins up with San Francisco�s Artfull Circle Theatre to make NYC�s Yuletide ever so gay in this all-singing, all-dancing, holiday extravaganza. Based on the infamous Christmas Eve radio broadcast from the Crawford family�s Brentwood mansion, Christmas With the Crawfords features Joan, the children, and a stellar line up of Hollywood icons in a hilarious parody of � and homage to � the �Golden Age� of Hollywood. Featuring Chris March (Project Runway, Season 4) in the role of darling daughter Christina. Created by Richard Winchester Written by Wayne Buidens and Mark Sargent Directed by Donna Drake","male",,"","","","arts, design, entertainment, sports, and media",""
"4e5b0d25764b5981a4ffa5a02434b8bc","University of Regensburg Class of 2011 � Business Informatics � Regensburg, Germany Gymnasium Neutraubling Class of 2003 � Neutraubling","SAP Product Manager � 1 October 2014 to present � Walldorf, Baden-Wurttemberg, Germany SAP Landscape Virtualization Management SAP Deutschland AG &amp; Co. KG Technology Consultant � 1 January 2012 to 30 September 2014 � Walldorf, Baden-Wurttemberg, Germany SAP Platform Technology Consulting, NetWeaver AS, Virtualization, Cloud Computing IHK Docent � 1 October 2009 to 31 December 2011 � Regensburg, Germany Network Administrator (Linux) Infineon AG Intern � March 2008 to April 2008 Sorry for my Query Language Studios92.com Victim � January 2005 to February 2005 IT Specialist for Linux Systems Deutsche Telekom AG Trainee � September 2003 to July 2006 Information Technologist specialized in Systems Integration","male",,"","","undergraduate","management",""
"9bd61f019fae024f130c3cafa29d1c99","Marquette University Left in 2012 � Milwaukee, Wisconsin Maine South High School Class of 2008 � Park Ridge, Illinois","Protiviti Senior Consultant � June 2014 to present � Chicago, Illinois PNC Corporate Banking Associate � August 2012 to June 2014 � Chicago, Illinois Marquette MARDI GRAS February 2010 to 2012 PNC Intern � 2010 to 2011 � Milwaukee, Wisconsin Park Ridge Country Club Waitress � May 2008 to August 2008 Park Ridge Park District Lifeguard/Swim Instructor � June 2007 to February 2010","female",,"","","undergraduate","personal care and service",""
"7942b6e1eae4e0df036f5d816e6b3ffb","Sunway International School Kuala Lumpur, Malaysia Sunway International School Kuala Lumpur, Malaysia SJK(C)Jalan Davidson Class of 2011 � Kuala Lumpur, Malaysia","Sunway International School, Malaysia 2012 to present","female",,"","","school","","$"
"8a55110796bf8c58e881d3a7b791207f",,,"male",,"","","","",""
"9947ea125076d33b22728948a9871750",,"Real Estate of Florida-Vincent DeVita Sales Associate � June 2011 to present � Port Saint Lucie, Florida","male",,"","","","sales and related",""
"e3f4abfa9119e331e5f18fc4d7ea76e1",,,"male",,"","","","",""
"db311e3f557e36184d45eca7b4b1980e",,,"male",,"","","","",""
"ded83bd4cb4097d6559b246369fff968","The Graduate Center, CUNY Class of 2010 � M.Phil � Theatre � New York, New York University of Hawaii Class of 2006 � MA � Theatre &amp; Dance � Honolulu, Hawaii New York University Class of 1996 � Theatre � New York, New York Wayne Valley High School Class of 1991 � Wayne, New Jersey","FCB Health Associate Editor � January 2014 to present � New York, New York MyDocumate Editor and Advisor � 2012 to present � Nanjing, Jiangxi, China Hunter College Adjunct Lecturer � January 2013 to May 2013 Ibec Language Institute English Instructor � September 2011 to December 2013 � New York, New York Marymount Manhattan College Adjunct Lecturer � September 2011 to May 2013 � New York, New York Purchase College Adjunct Lecturer / Teaching Assistant � August 2010 to May 2011 Brooklyn College Adjunct Lecturer � August 2010 to May 2011 Cinema Journal Assistant Editor � May 2008 to 2013 � New York, New York Brooklyn College Teaching Fellow � September 2007 to June 2010 � Brooklyn, New York Borough of Manhattan Community College Adjunct Lecturer � January 2007 to December 2008 � New York, New York Kennedy Theatre - University of Hawaii at Manoa House Manager � 2004 to 2006 � Honolulu, Hawaii The Graduate Center, CUNY","male",,"","in a relationship","undergraduate","arts, design, entertainment, sports, and media",""
"52e29c8dc9e9a754d43a38d9d65d4fe6",,,"female",,"","","","",""
"13de9b373b850cfa26430e556817a88d",,,"male",,"","","","",""
"daa2abd4cec6a3c278ac4d36d28e7e36",,"Legacy at Meridian Apartment Community Assistant Manager � 2 December 2013 to present � Durham, North Carolina The Luxury Box of Raleigh Bartender � 2011 to present � Raleigh, North Carolina","female",,"","","","management",""
"50f96353ad69eef16c773ff25f5693a8",,,"female",,"","","","",""
"06a7d49dc8ea6431f162f20298244605",,,"male",,"","","","",""
"d692e35c03101803dde7f36f3dea33f5",,,"male",,"","","","",""
"ba0b999c3fecb590c41aa824dcd21a00",,"City of Gaithersburg Government Member of the Community Advisory Committee � 2015 to present � Gaithersburg, Maryland WBMP Intern/Production Assistant � 1994 to 1996 � New York, New York Worked alongside the great Bill Kates, Andre Gardner, Pete Fornatale, Dave Herman, Vin Scelsa, Marc Coppola, Howard Stern","male",,"","","","office and administrative support",""
"e8107af963664f0bffbf44c84e180f16",,,"male",,"","","","",""
"c72835cfa85f922469d4b59555911962",,,"female",,"","","","",""
"9042d4996c92f1c1da76a0885d61cfdf",,"in?aat malzemeleri December 2013 to present � Istanbul, Turkey","male",,"","","","",""
"d28750febf09a78e562d73f661095f04",,,"female",,"","in a relationship","","",""
"fc0e5bb27ca72231513865f7a50c9748",,,"male",,"","","","",""
"231e7a0935c7d4f1b08b54f1654313f5","LaGuardia Community College/ISMD Class of 2009 � Acting � Theatre � Teaching � Long Island City, New York Associate Degree in Theatre &amp; Communication Raul Julia Training Unit Class of 2000 � Acting � Dancing � Singing � New York, New York Training in Acting, Movement, Dancing, Diction, History of Theatre in Both Spanish &amp; English Languages. Seward Park High School Class of 1996 � New York, New York Concentration in Acting and Languages","E3OUTLAWS PRODUCTIONS Co., INC. Founder, Artist Director, &amp; Actor. � 2006 to present � New York, New York Actor Actor � December 1976 to present Actor Actor Fundacion Filidom Actor Actor/Choreographer Actor","male",,"","","college","arts, design, entertainment, sports, and media",""
"66376c393ba5faa7b07d3d4a0c7e3d02",,,"male",,"","","","",""
"c1647481ee8fd42aed9b90eb0045ea7f","Providence College Class of 2012 � Psychology � Providence, Rhode Island Fordham Preparatory School Class of 2008 � Bronx, New York","NA Collective Production Operational Coordinator � November 2014 to present � New York, New York Nike November 2012 to 2014 Nike Running Athlete at Nike Flatiron Running � 2012 to 2014 � New York, New York City Sports Sales Associate � 2009 to 2012 City Parks Foundation Head Coach � May 2008 to 2012","male",,"","","college","education, training, and library",""
"ea77e3e3acdb9f2c161c06731c0c5aa1","Teachers College, Columbia University Class of 2011 � MA � Health Education � New York, New York University of Chicago Class of 2006 � Human Development � Chicago, Illinois Whitney M. Young Magnet High School Class of 2002 � Chicago, Illinois","Community Healthcare Network Family Planning Health Educator � August 2011 to present � New York, New York New York Coalition for Reproductive Justice Member � 2011 to present � New York, New York Planned Parenthood of New York City Action Fund Co-Chair, Sex Education Advocacy Committee, PPNYC Action Fund Activist Council � 2010 to present � New York, New York Sierra Club National Volunteer Commitee Member, Global Population and Environment Program � May 2006 to present &lt;3 SC friends. Planned Parenthood Federation of America Education Evaluation Intern � February 2011 to July 2011 � New York, New York Internship for my Integrative MA Project. Working on an analysis of PP affiliates&#039; education evaluation efforts, as well as a multi-modal intervention for African-American and Latino youth. Raghavan Power &amp; Gender Laboratory, John Jay College of Criminal Justice Research Assistant � April 2010 to May 2012 Research on intimate partner violence among same sex couples and transgender people. Physicians for Reproductive Choice Health External Affairs Intern � January 2010 to August 2010 � New York, New York Learning about the use of traditional and social media as tools in reproductive health advocacy. I &lt;3 pro-choice doctors (I really do). http://prch.org Sonia Shankman Orthogenic School Dormitory Counselor � June 2006 to July 2009 The Orthogenic School is a residential school for kids with emotional and behavioural disorders. It&#039;s like being a camp counselor, in a very weird way. Lindau Research Laboratory Research Assistant � August 2005 to August 2007 After graduation, I kept my fabulous job at the Ob/Gyn/old-people-sexin&#039; lab with my ego ideal, Dr. Stacy Lindau.","female",,"","","undergraduate","healthcare support",""
"2e9067ff8984953b6c6cd2f35fb50969","NYU Poly Class of 2013 � Civil Engineering � Brooklyn, New York Xaverian High School Class of 2009 � Brooklyn, New York","Tishman Construction Assistant Project Manager � 2012 to present � New York, New York Polytechnic Institute Institute of NYU","male",,"","single","school","management",""
"3ed9f524a35fa00e3a101596ec6977fa",,,"male",,"","","","",""
"275b2875fa6963824241c7b34d874dbc",,,"male",,"","","","",""
"4a474ae952ffd08d6051c1f3a3d3266e",,"Park Hyatt Aviara Resort June 2014 to present","male",,"","","","",""
"207c61524694504950d0637446080645",,,"male",,"","","","",""
"0f4098094adfc43bf86a6e6f6ca7c61d",,"Thomson Reuters Partnerships Compliance Manager","male",,"","","","management",""
"9f2fb4f7dcaae4f10fb028cbca89ab2f",,,"male",,"","single","","",""
"df027bb192996e4d81089dcbfb87eb57",,,"female",,"","single","","",""
"64b62568e1017ed2fe06178c187b35f6",,,"female",,"","","","",""
"2716f35089e67299f02b1398901d917d",,,"male",,"","","","",""
"2a039b8faee355ef63f0e6e4681e801f",,,"male",,"","","","",""
"df409593981ca532e2c0b156cf692192","Covenant College Class of 1997 � Biology with Chemistry minor � Lookout Mountain, Georgia Melbourne High School Class of 1993 � Melbourne, Victoria, Australia","Ogilvy Public Relations Worldwide Executive Vice President � January 2014 to present � Washington, District of Columbia North America Head of Content Social&#064;Ogilvy SVP � February 2012 to present � Washington, District of Columbia Proud winner of 2011 Global Sabre for Outstanding Digital/Social Consultancy Ogilvy Public Relations Worldwide Senior Vice President � January 2007 to February 2012 � Washington, District of Columbia 360 Digital Influence Ogilvy &amp; Mather","female",,"","","college","management",""
"330f12c2fd78c9a536cbbe5359f880d2",,,"male",,"","married","","",""
"3adca9b03139807cb30d5acb987bdbf3","LaGuardia Community College/ISMD Quickbooks Accounting � Long Island City, New York",,"female",,"","","college","",""
"108070fd1be20822962aac752e598390",,,"male",,"","","","",""
"27629dc74a8531441aaffc6ad6f1bdb9",,"Bath &amp; Body Works Deer Park, New York","female",,"","","","",""
"393ccce6d6dc24836fe9e4f1c5d0f4b4",,"Squarespace Software Engineer � September 2013 to present","male",,"","","","archetecture and engineering",""
"8c104754ed623d9a91da7b6ea5464776","Ohio University September 2008 to 21 March 2012 � Journalism � Athens, Ohio Brookville High School Class of 2008 � Brookville, Ohio","CBS Radio News Editor, Radio.com � April 2014 to present � New York, New York Billboard Contributing Editor � 2013 to March 2014 � New York, New York Freelance Journalist Freelance Journalist � 2011 to March 2014 Chiefly write music/entertainment articles, with some NASCAR stories sprinkled in for good measure. Billboard, Rolling Stone, Paste, The Frontstretch and more. Billboard Editorial Intern � January 2011 to March 2011 � New York, New York Making the news. Ohio University","male",,"","","undergraduate","arts, design, entertainment, sports, and media",""
"cf98ddd1ad2bccd31ee5f7b1501b837b",,,"male",,"","","","",""
"c396f0c04889b46d11a00314053b11e1","Istanbul University Beyaz?t, Istanbul, Turkey ?zzet �nver Lisesi Istanbul, Turkey","RDC Partner Bili?im Dan??manl?k Hizmetleri 2014 to present","male",,"","","undergraduate","",""
"3269cb514704e1236d3ea19a5b6fdc05","New York University Class of 1993 � Computer Science � New York, New York Morris High School Class of 1989 � Bronx, New York","Image IZ Everything Chief Executive Officer � January 1994 to present � Bronx, New York CEO/Founder of Image IZ Everything. Noted Expert Web Developer to the Stars. Clients in Over 85 Cities &amp; 34 Countries.","male",,"","","undergraduate","computer and mathematical",""
"8259a185f60a342dc264454979da6a62",,"Funtown Splashtown USA Ride Operator Team Member","female",,"","","","office and administrative support",""
"24b8d512f740c7efeccc57628c93508f",,,"male",,"","","","",""
"2987f4195d95a1392324a51d56b77375","North Carolina State University Raleigh, North Carolina Manchester Metropolitan University Manchester, United Kingdom Apex High School Apex, North Carolina","Blast PR PR Director � March 2007 to present Moving up in the world! I am becoming a PR machine : ) working downtown on Hargett St. Meet me for lunch! Blast PR SR PR Director � Santa Barbara, California","female",,"","","undergraduate","arts, design, entertainment, sports, and media",""
"5c1246a4ed4262a96d1ebd87d19c5890",,"Caffe Caf� Coffee &amp; Tea Bar Owner","male",,"","","","",""
"b47f30e79930254accf72382e48261df","East NY Transit Tech High School Class of 2002 � Brooklyn, New York",,"female",,"","","school","",""
"3d9d8693233273c6444ecf0f945c3119","Cooper Union Class of 1970 � New York, New York Bronx Science Alumni Association Class of 1966","Pacific Union International Real Estate Realtor � February 2009 to present We specialize in helping nice folks sell and buy wonderful homes in Berkeley and nearby communities. California RE LIcenses Ira 00936453 Carol 01143916. Real Estate The Institute for Luxury Home Marketing Council of Residential Specialists","male",,"","","","sales and related",""
"010836223dbd23f3191200f4d9c21178","State University of New York at Geneseo Class of 2009 � Economics � Geneseo, New York Fordham Preparatory School Class of 2005 � Bronx, New York","U.S. Census Bureau April 2010 to July 2010 � Bronx, New York","male",,"","in a relationship","undergraduate","",""
"6c07f33a58ee44cfeb28fdb8b70e273b",,,"male",,"","","","",""
"5af8d3ac9adbb61eb828e5fc2f249d94",,,"male",,"","","","",""
"52ee6277086c8066cc13a4f653038b19","The Evergreen State College Class of 2011 � Olympia, Washington",,"male",,"","","college","",""
"f0f8d5633e2b58377c16139d23fddafb",,,"female",,"","","","",""
"576d128222113d14a88efd77aa8c306d","The New School Class of 2007 � New York, New York University of Michigan Class of 1990 � English Lit � Ann Arbor, Michigan Cleveland Heights High School Class of 1986 � Cleveland Heights, Ohio","Escape Barge Conde Nast","female",,"","","undergraduate","",""
"e20ede0dbb49a4f9788e93025ab72a84",,"MWW Group Vice President � August 2006 to present � New York, New York Public Relations in the Corporate Communications group","female",,"","","","management",""
"2d777c4d2263d9f2150c6078391567b9",,,"female",,"","","","",""
"91260821b85b7e214e1c32792bb75734",,,"female",,"","","","",""
"9f8fcdc4122eb19f897021f065fff6b7",,,"male",,"","","","",""
"bb37f663d8346c73e35b433d9e4bd2f2",,,"female",,"","single","","",""
"f42037f91c0800496750b20c7afc028b",,,"male",,"","","","",""
"8dab4d02444855cf97060e373f4150f6",,,"female",,"","","","",""
"876ccf5d57e1628e79ebe6cbde15d913",,"Ni?anta?? �niversitesi U�AK TEKNOLOJ?S? � Istanbul, Turkey Pilotaj","male",,"","","","",""
"1073ca2b03d1c93225baac13c9b58cdc",,,"female",,"","","","",""
"86c60107ffd2a694830111f2190967a1",,,"male",,"","","","",""
"281af508d472b35578420bac0c50c8d6",,"PP+K Associate Media Director � Tampa, Florida Goodby Silverstein &amp; Partners Sr. Communications Strategist � April 2014 to April 2015 � San Francisco, California MediaCom USA Supervisor � August 2011 to March 2014 � New York, New York","male",,"","","","management",""
"5d075c0038e5b0bfc6eadaaa6e96448a","Penn State Class of 2013 � Maps 001 � University Park, Pennsylvania Maps and the Geospatial Revolution Swinburne University of Technology Class of 2008 � Masters of Information Systems � Hawthorn, Victoria Hurlstone Agricultural High School Class of 1997 � Sydney, Australia","University of Sydney Innovation Lead - Digital Strategy � May 2008 to present � Sydney, Australia ICT R&amp;D Self employed System Architect � March 2005 to April 2008","male",,"","","undergraduate","archetecture and engineering",""
"b343a4d8b74ab763392cac00aba95391",,"PreeLine CEO &amp; Co-Founder � August 2013 to present � New York, New York PreeLine is an emerging internet and mobile network that allows its engaged users to see and secure forward merchandise from the world&#039;s most sought after brands. While Walmart and Amazon focus on what you have to have now, PreeLine focuses on what you have to have first. CORE Brand Advisors Founder, CEO � April 2013 to present � New York, New York CORE Brand Advisors is a New York City based consultancy that provides its clients a range of strategic insights, tools and technologies that have been proven to increase revenues and expand gross margins. We focus on delivering high-impact strategies and tools for merchandise planning, brand development, inventory management and digital technology solutions.","male",,"","","","arts, design, entertainment, sports, and media",
"12814eef6c97406754d5c8714e6a3e7f",,,"male",,"","","","",""
"e6b4d19e2f795c878158eefdb89bbeaa",,,"male",,"","","","",""
"a11af1122017247d76e83d9f6309d360",,,"",,"","","","",""
"c3d71e15b6f152d34a91e654ca1bbd43",,,"male",,"","","","",""
"70b5e28b266ed6342d51173b0effa682",,"Revelry Agency Event Manager � 2009 to present � Chicago, Illinois","female",,"","","","management",""
